,correlation(1000 epochs)
1209,0.8215059112065748
1210,0.8159784128614559
1211,-0.6720890736314975
1212,0.13776045830491918
1213,0.8238222278213726
1214,-0.5657814354955302
1215,0.34253325725305384
1216,-0.09997555532862062
1217,0.002460187835310124
1218,0.28172899889413516
1219,0.6275356896808177
1220,0.5130587056324217
1221,-0.4656347645469104
1222,-0.07444280580661741
1223,0.6214674891274626
1224,-0.9243011607168014
1225,0.8778202935110085
1226,-0.7293885583998232
1227,0.16655430678280495
1228,0.8638531156372746
1229,-0.18175370173806796
1230,-0.8731426092132173
1231,0.544132091234719
1232,0.8175198102377618
1233,0.8717833383532443
1234,-0.34865504302244876
1235,-0.7703093485548216
1236,-0.3249490195062179
1237,-0.8288011532618065
1238,0.4731962695585757
1239,-0.5257280948742052
1240,-0.1772457458567338
1241,0.08969274715929995
1242,-0.228209183418759
1243,0.6276680431681614
1244,-0.1814017289865927
1245,-0.484396749353463
1246,-0.13910171225636672
1247,-0.4475618404753564
1248,-0.903410287170844
1249,0.3736388382175992
1250,0.75638022628154
1251,0.30963229567684125
1252,0.8228528888272242
1253,-0.24866626520089946
1254,0.9010827291030401
1255,-0.4547766380530719
1256,0.2440173350808426
1257,-0.4183310984630131
1258,0.8912777752205743
1259,-0.37996895405560255
1260,-0.49649933834564103
1261,0.9210608203934673
1262,-0.6007386518649079
1263,0.9008585972948828
1264,-0.35093079248976095
1265,-0.4600924332873365
1266,0.8933259328584487
1267,0.5892886115315485
1268,-0.30941122422150624
1269,0.8372238913637452
1270,0.6346732834655602
1271,-0.33959824638592956
1272,-0.7402208504137257
1273,-0.3235633093549611
1274,0.7611880826933644
1275,0.6445140139512613
1276,-0.3551310484234699
1277,0.30597289120268245
1278,0.9249538866659114
1279,-0.27283903691009825
1280,0.9699704245544432
1281,0.925166434243607
1282,0.14510891105265586
1283,0.9365444283567078
1284,-0.28409229526804647
1285,0.934226699194629
1286,0.9042888276487325
1287,0.12220995061201179
1288,0.8832863342697651
1289,-0.25539321240041923
1290,0.9206692736346661
1291,0.7924553049349926
1292,0.23112082484251187
1293,-0.3275684672460363
1294,0.2952357053713052
1295,-0.31405687690053363
1296,0.033759511368534806
1297,0.27526088227390616
1298,-0.2630119128761015
1299,0.4071015257941633
1300,-0.2553193350366128
1301,-0.49767113037954785
1302,-0.9278666912107456
1303,0.38906287845065485
1304,-0.3637525169613744
1305,-0.22452166844488708
1306,0.20047390296674916
1307,0.02504520011591448
1308,-0.38572936755959475
1309,-0.25517204040917923
1310,-0.26818409493438083
1311,0.45158106971242623
1312,0.861664283737063
1313,0.31060733133689583
1314,-0.10233926799226724
1315,0.7115599750555471
1316,0.49648162596148343
1317,0.915592622115196
1318,0.37125399397426084
1319,-0.044875887249693054
1320,-0.3549659247085235
1321,0.01626892957143782
1322,0.006061253768234409
1323,0.37984768846264133
1324,0.5529549701705033
1325,-0.9171609196092585
1326,-0.6186771893684855
1327,-0.9560378088194578
1328,0.93417810011507
1329,-0.23189331937908286
1330,0.5483878908701362
1331,-0.49237348125936853
1332,0.5268327228338249
1333,0.5560291121540283
1334,-0.9232766821821723
1335,0.9355357086522776
1336,-0.7631811041770915
1337,0.9251713727274915
1338,0.9375401790869231
1339,-0.7966088245722893
1340,0.724892132248064
1341,-0.6843129232226947
1342,0.7668833952244075
1343,0.718414189903106
1344,-0.29442157742086184
1345,0.017472787740111226
1346,0.04582371994660118
1347,0.006506109460981702
1348,0.0023806970805199308
1349,-0.6318466513671582
1350,0.581384809894898
1351,0.9212995823938146
1352,-0.5027217407971264
1353,-0.32645328315112
1354,0.3003100196259283
1355,0.48116066248693107
1356,-0.4358460210743028
1357,0.5548943087299549
1358,0.9330637391747953
1359,-0.5904183571658075
1360,-0.5427230478510494
1361,0.8743342614709323
1362,0.030720541284155523
1363,-0.10546167866542354
1364,0.5083871284984627
1365,0.41907102141335584
1366,-0.38345648302185326
1367,0.43022738030329916
1368,0.7230488842939715
1369,-0.018781835608728134
1370,0.24280370708222382
1371,0.015361785236141711
1372,0.7175039744387119
1373,-0.5710813536883977
1374,-0.6919461580386995
1375,0.6773792705853452
1376,0.7619156649049461
1377,-0.5363154482145528
1378,0.5078355350473374
1379,-0.5656140614361468
1380,0.3135732609059087
1381,-0.2103373848004884
1382,-0.8999319686064112
1383,-0.7370670313752472
1384,0.2852303787368741
1385,-0.6455033305333161
1386,-0.24517125071384363
1387,0.7522124716974198
1388,-0.3983896783118161
1389,0.7678772670566484
1390,-0.19325183482797992
1391,0.44383173079356836
1392,0.7109239340432655
1393,0.06732694016230953
1394,0.7193008711320856
1395,0.19403602747078896
1396,0.7213556987968943
1397,0.84056111661949
1398,-0.7327190188578554
1399,-0.7676460305853702
1400,-0.419025847846337
1401,0.8127040536494109
1402,-0.7494677845251667
1403,0.8150900045205696
1404,-0.7267391892396685
1405,0.1964179540822362
1406,0.9620400379365496
1407,0.295275478490277
1408,-0.32632485958281077
1409,0.41251020196193966
1410,0.15485946383624835
1411,-0.659065130840842
1412,-0.6986773103102748
1413,0.7667284711506483
1414,-0.6995329928491467
1415,0.14542790349982418
1416,-0.5213433968108003
1417,-0.28338365637454915
1418,0.19296771250419859
1419,-0.11356935587170335
1420,0.5456032437897366
1421,0.8176757445394301
1422,-0.5491081686629435
1423,-0.6301666037553119
1424,0.9635125229398342
1425,0.8215375800771912
1426,0.821845628379939
1427,-0.4119281375330936
1428,0.38046669454410886
1429,0.19877873896221215
1430,0.9590633680282119
1431,-0.30676834534976627
1432,0.6310103244812267
1433,-0.8473092029881393
1434,-0.7830660718049944
1435,0.750774849698159
1436,0.796023524052011
1437,-0.43337344810365425
1438,0.4291457121073166
1439,0.25456281591865443
1440,-0.4968133881619906
1441,-0.42248207092242
1442,0.29297674475618063
1443,0.10160990832898992
1444,0.2683511714357209
1445,-0.062337802104455484
1446,0.9145410943776249
1447,-0.6441026813153355
1448,-0.7061888149939531
1449,-0.38853417491128867
1450,-0.02592316683553318
1451,0.20148314653343882
1452,-0.2519388448184178
1453,-0.47680654163381603
1454,-0.35515081893899114
1455,0.4274063160927447
1456,0.2525339116465207
1457,-0.8501717435280172
1458,-0.45768396949335516
1459,0.6275961586781669
1460,0.06302788827341824
1461,-0.5507242463514425
1462,-0.7088361968806715
1463,0.6205597619609541
1464,0.40616878595555916
1465,-0.6409957047253222
1466,-0.5879054189834794
1467,-0.4926290754208588
1468,0.92521837292507
1469,0.5634480380000535
1470,0.5163714045737151
1471,0.5072849314383322
1472,0.19635417921793108
1473,-0.39655945674117793
1474,0.8934846572890693
1475,0.8690905396948936
1476,0.8052424756747009
1477,0.24401501850427917
1478,-0.4621673997643314
1479,0.6231517339449661
1480,0.5714533533096866
1481,0.5915039832842203
1482,0.349396866702781
1483,-0.672378077979626
1484,0.2753563636689684
1485,0.46802822734272453
1486,-0.5658176021346143
1487,0.9721182520993572
1488,0.2332712237916868
1489,0.40894569202375564
1490,-0.3493700224446566
1491,0.26784186669225574
1492,-0.4814449896621168
1493,-0.1509425656893901
1494,0.38785374647793075
1495,-0.39414571667557596
1496,0.5363685763053088
1497,-0.6983808466782233
1498,0.0019779682234273765
1499,0.5215907342859204
1500,-0.4926633173105826
1501,0.37935384513502785
1502,-0.6784699903953355
1503,-0.06601782221417091
1504,0.7886971157132439
1505,-0.7672313101632393
1506,0.8011647232024202
1507,0.2357552830357895
1508,-0.6324668835605272
1509,0.8812430850496973
1510,0.9199813833889698
1511,0.5881699947860721
1512,0.018213850644079196
1513,-0.03311184559167795
1514,0.2825416800826181
1515,0.3865249659209591
1516,0.4923163023581926
1517,-0.28319808039758193
1518,-0.5187319852183192
1519,0.39495308407213486
1520,0.4382467876332194
1521,0.44731522636299714
1522,-0.16731378458044094
1523,-0.32371075017491985
1524,0.6424785666381404
1525,0.7305799273740805
1526,-0.6882428128236305
1527,0.18945082409347597
1528,0.5259188677784967
1529,-0.5422322844521725
1530,-0.6786853660636516
1531,0.8456892607206481
1532,-0.36984152831286543
1533,0.9312738840164392
1534,-0.836673097042064
1535,0.5106382719174583
1536,-0.19958215480094804
1537,-0.5275340672056235
1538,0.378462577584268
1539,0.36521483610592
1540,0.7242991164439406
1541,-0.7283106511366026
1542,-0.3065127473380144
1543,0.9307428875372544
1544,0.766658990414955
1545,-0.6843734657733138
1546,-0.6789386086216437
1547,-0.2814156376658921
1548,0.9354202433484469
1549,0.7316855338048858
1550,-0.4494511837469092
1551,-0.46694288362992936
1552,-0.5790818304696751
1553,0.9693628360741113
1554,0.3324917661359554
1555,-0.4255540909450675
1556,0.8383914205511512
1557,0.5429165400020929
1558,0.19460948834184644
1559,-0.05375925981343368
1560,-0.4653185887913195
1561,0.20272560851786614
1562,0.9653335881560697
1563,0.4972764628550119
1564,-0.26318319445944255
1565,-0.6099806448164004
1566,0.7354325888470953
1567,0.2753530432690678
1568,0.5102844221936691
1569,0.06029141494233891
1570,-0.23765776655832638
1571,0.04714911638954792
1572,-0.37090037969724565
1573,0.9041445912598738
1574,0.48248141699291003
1575,-0.8291484389758874
1576,0.787241060499307
1577,-0.3128158656917191
1578,-0.580573794904781
1579,0.09197946974729727
1580,-0.8034180684776843
1581,0.5097994029142053
1582,-0.6385466036168853
1583,-0.2667433774437627
1584,0.049354869715543856
1585,-0.2521940604734208
1586,-0.9464302003277281
1587,0.26143359176686515
1588,0.8953692909051754
1589,0.02718550612272019
1590,0.8121100391360621
1591,0.6262020390681651
1592,0.08430452705345387
1593,-0.31637674331178106
1594,-0.6325921612176265
1595,-0.18910050838483963
1596,-0.4055701648121448
1597,0.34103422528203253
1598,0.33214012676813176
1599,-0.7963944217596651
1600,0.7909676886909561
1601,0.697602034878852
1602,-0.3479278576862033
1603,-0.054602352812282956
1604,0.7134842391060024
1605,-0.634946531760902
1606,-0.370976846875039
1607,0.7916548521518058
1608,-0.24753150390731918
1609,-0.3030453726238546
1610,-0.9386246852798884
1611,0.5844039328155006
1612,-0.28834089077785957
1613,-0.28311515137654764
1614,0.8134556052020308
1615,-0.33053455522928904
1616,0.1168755087387489
1617,0.1591783572027606
1618,-0.35187341258082205
1619,0.10484723666258067
1620,0.8948601494105037
1621,-0.3188910298342201
1622,0.6345478496425985
1623,0.9114420563860315
1624,0.7691245327981241
1625,-0.3441044572436711
1626,-0.31486700214910546
1627,0.6409104117386063
1628,-0.3731590521804663
1629,-0.36437368741657644
1630,-0.4429405019197091
1631,-0.405305264241659
1632,0.6278283990751412
1633,-0.4786927060831783
1634,0.4524776371853968
1635,-0.05153070047971404
1636,-0.0877253568327557
1637,0.19938456424116002
1638,-0.03189003812914567
1639,-0.3896046470827929
1640,-0.14952825739705866
1641,-0.12695726703824348
1642,-0.043067156101740084
1643,-0.1673261815698426
1644,-0.6637597177124785
1645,0.9297275368718692
1646,-0.2761715451082652
1647,-0.3177219124703419
1648,0.8074276616024382
1649,-0.1438233865561073
1650,-0.411914989828253
1651,-0.3794112604745328
1652,0.04755947548741305
1653,-0.5109058644867376
1654,0.06348311757679262
1655,0.5234725322226043
1656,0.416918906687249
1657,-0.12679580015610134
1658,-0.38973045727554984
1659,0.36753229760078304
1660,0.04882915256445871
1661,0.039695724544803745
1662,0.18442920248608632
1663,-0.3106880478816366
1664,0.03138582407664969
1665,0.44149600370326486
1666,0.36948949557959104
1667,-0.2558468695170322
1668,0.5088271639538643
1669,0.9101377793054136
1670,-0.71737011573295
1671,-0.3867217029605285
1672,-0.3989817151735702
1673,-0.04742456097109845
1674,-0.18189507885556755
1675,-0.2715105796877775
1676,-0.2903496717064628
1677,-0.5185116321960773
1678,0.3587936170091384
1679,0.7298895728656855
1680,-0.34635718874499927
1681,-0.21373639705880756
1682,0.6473288336347583
1683,-0.38301239087841427
1684,-0.674629761794845
1685,0.4778067897352626
1686,0.3953975384407266
1687,0.41389317160664557
1688,-0.08381802519216973
1689,-0.09340714695148429
1690,-0.2731383435573208
1691,-0.3746794983166275
1692,-0.8955310413718113
1693,0.6526436446488189
1694,-0.1949577935784766
1695,0.868936340379555
1696,0.9120082570992488
1697,-0.21850086351277737
1698,-0.3153184783807628
1699,-0.23899947458977872
1700,0.32425716870637206
1701,0.7915384103523805
1702,0.8011462700266919
1703,0.6736790796183392
1704,0.24610179448846542
1705,-0.7511231250977575
1706,0.40666731856720567
1707,-0.3670972536670319
1708,-0.2960007959084475
1709,-0.26319590305609236
1710,0.36708946674436466
1711,-0.3732293013993806
1712,-0.11541042426810841
1713,0.03087484056829187
1714,0.04290392965221186
1715,0.16151380902639687
1716,-0.6497362649741385
1717,0.05942811620719087
1718,0.41078183515369554
1719,0.725679000483933
1720,-0.2672256376569495
1721,-0.38031735273874023
1722,0.08836723659788104
1723,-0.29767732820824905
1724,0.07442454627593903
1725,-0.2770057178734592
1726,-0.01848752389136808
1727,-0.3561131069026667
1728,0.5259320677882525
1729,-0.3477230115645545
1730,-0.18589757685003533
1731,-0.08396264816421295
1732,0.2724563988382878
1733,-0.1230535647061627
1734,0.30149555305153597
1735,-0.4275947040931225
1736,-0.13548253696112805
1737,-0.417765611437795
1738,0.4157918161145177
1739,-0.4503823245548216
1740,0.8924886465277134
1741,0.5582816856174869
1742,0.6104513366848042
1743,-0.7230222941386505
1744,-0.40717000873991066
1745,0.538468253372186
1746,-0.028891144138856663
1747,0.1292957233670495
1748,0.10788157179906807
1749,-0.24412821584597713
1750,-0.1589217068903537
1751,0.1176035613531572
1752,-0.14720282104314572
1753,-0.10538984313605994
1754,0.3299230032633319
1755,-0.4014460083557559
1756,0.21451614730188304
1757,-0.22565279368113128
1758,-0.18691528778173003
1759,0.09860330967308609
1760,-0.17641766365983805
1761,0.0727665908407407
1762,-0.0031715542085093908
1763,-0.05706601670509999
1764,-0.7336543689047099
1765,0.7457344991313656
1766,-0.8138570764079847
1767,0.5002243503808821
1768,0.6005699079656502
1769,0.282877373721414
1770,0.23460223728366073
1771,0.15579247915956426
1772,0.21989070293100463
1773,0.08674634776252807
1774,-0.6844468281484245
1775,-0.6863866765888406
1776,-0.7009557874750836
1777,-0.2292097866017468
1778,0.6058049089906655
1779,-0.6292204140782359
1780,-0.6387448803130893
1781,-0.5863726872404011
1782,-0.244922731972599
1783,0.3974861837194481
1784,-0.732995605331756
1785,-0.7261225834041442
1786,-0.7764823675678997
1787,-0.18922173183261107
1788,-0.8194499285839835
1789,-0.6070630520364505
1790,-0.6046779573054331
1791,-0.8080679417607172
1792,0.6342457270851042
1793,-0.2328770856535699
1794,0.4112134626274355
1795,-0.23631252383140966
1796,-0.19626500257039042
1797,0.7625450431315839
1798,0.6961500113494509
1799,-0.3413796001049311
1800,0.6018675437150621
1801,0.27058917428965346
1802,0.2727390588616269
1803,0.24474863393202256
1804,-0.3456708644101397
1805,0.3074229876737521
1806,0.4454681639069029
1807,-0.6983415773928534
1808,-0.6624235672484491
1809,0.4420808785178648
1810,-0.6448990558310536
1811,-0.4524350205097005
1812,-0.8869599238873827
1813,-0.7344695089768578
1814,-0.6387305403518688
1815,-0.5511941277092061
1816,-0.4697402010257941
1817,-0.7461421303164492
1818,0.9286638746357991
1819,0.4894245665637129
1820,0.5695471680092986
1821,0.6517194479648919
1822,-0.6840666947953633
1823,-0.3139999948377982
1824,-0.47288390416331644
1825,-0.7446084629952374
1826,0.9259571983553228
1827,0.4853263625022346
1828,-0.22093858336325808
1829,-0.4245484017465701
1830,0.5932148717056874
1831,0.6007339916167548
1832,0.8456965181589334
1833,-0.5342701768378091
1834,-0.5053087918229828
1835,0.9277475729413163
1836,0.9295037867427446
1837,-0.4763098583963997
1838,0.8484202554644399
1839,0.4142785624738303
1840,0.9206066097847989
1841,-0.6850590668818336
1842,-0.480872488392461
1843,0.8523710857638435
1844,0.4137468062100382
1845,0.9254987450255071
1846,0.9263743959563501
1847,-0.48161918810167637
1848,0.8497846259037789
1849,0.40665319206328754
1850,0.9202490735857417
1851,0.5125534900887699
1852,-0.5384727581302482
1853,0.800927300659852
1854,0.3569918192010349
1855,0.8359188797848517
1856,0.13386268899623643
1857,-0.7624724013125256
1858,0.7355585783987856
1859,-0.663206491667477
1860,-0.6323853861038142
1861,-0.294425104796002
1862,0.6006061342606577
1863,0.5847270754533953
1864,0.5600547842949702
1865,-0.676290841516637
1866,-0.2892974910170691
1867,0.6189432294823838
1868,0.6059238847824411
1869,0.6095921190293874
1870,-0.6738067107789073
1871,-0.30243844146460347
1872,0.6270232183157131
1873,0.601125261672822
1874,0.5926337974691838
1875,0.8192497415483642
1876,0.3684587088625843
1877,-0.7685001852756366
1878,-0.7694954224030675
1879,-0.7173992051961905
1880,0.16345854664087556
1881,-0.8092838448921914
1882,0.7254712369156882
1883,-0.686990219453931
1884,0.6210976850384176
1885,-0.1205548776973521
1886,-0.5195461746359136
1887,-0.48107924517951944
1888,0.6183446910441565
1889,-0.6774842235542791
1890,0.2190542772680856
1891,0.4509547664339826
1892,0.7093459487105174
1893,-0.6882016753696593
1894,-0.3844194397380273
1895,0.008390732696350487
1896,0.11071988514498086
1897,0.6036329656900529
1898,-0.4013065259836057
1899,0.8512671479643589
1900,0.20331650233057094
1901,0.4864461886115667
1902,0.6737636152371762
1903,-0.6908510955984027
1904,0.6251286966488319
1905,0.5992679373329393
1906,0.8970883405071102
1907,0.9019264404594566
1908,0.6294691735313162
1909,0.27651372353009185
1910,0.346198668179893
1911,-0.6670147941061022
1912,-0.5142503124228215
1913,0.9068602618338194
1914,-0.45008110001370766
1915,-0.3009670626777814
1916,0.8779262389819171
1917,0.7817244947422217
1918,-0.4064968977081859
1919,0.5301880855175571
1920,0.5566533501457503
1921,-0.15328091905998667
1922,-0.3017898965018888
1923,-0.5610234878589905
1924,0.2065526764520063
1925,0.469325365286876
1926,-0.5114198732210856
1927,-0.33469421248174913
1928,0.14947018106071186
1929,0.3251855638345721
1930,-0.6076031189209922
1931,0.9583149574051012
1932,-0.18037325415073363
1933,-0.09979922093858469
1934,0.18411125163455386
1935,0.1595872327030466
1936,-0.0961075924069461
1937,-0.16495415650751058
1938,-0.4907572359550564
1939,0.15015371736686509
1940,-0.1472358432427822
1941,-0.32934769440205514
1942,-0.3800832109023863
1943,0.5534500872719814
1944,-0.28796654821757256
1945,0.5632875244251756
1946,0.8687960212526865
1947,0.6874170983876746
1948,-0.16263275735222643
1949,-0.20352221356815955
1950,-0.4962492182740317
1951,-0.11213194039611209
1952,0.9685005844414384
1953,-0.5665030884108266
1954,-0.6768383626147734
1955,0.9096772353734286
1956,0.5189737301241159
1957,0.15213321881701308
1958,0.4683204235826009
1959,0.6852747918714847
1960,-0.10917440438931769
1961,-0.686272421476929
1962,-0.6969548451033534
1963,0.04563465338362756
1964,-0.33835396694363407
1965,-0.3474876089273676
1966,-0.3817291797440993
1967,0.9683330889843619
1968,-0.10336254280322964
1969,0.3037110388224993
1970,0.36828565040207517
1971,0.3350087594961262
1972,0.9666443599836096
1973,-0.10132401024838876
1974,0.30763129837608766
1975,0.3636838818342212
1976,0.6809462374638711
1977,-0.3557079662613088
1978,-0.331585995104953
1979,-0.2947690521426003
1980,0.06762313195308703
1981,0.4344148201697505
1982,0.4541027425047273
1983,-0.3650139107157568
1984,-0.38771632470814704
1985,-0.6942962691447873
1986,-0.43812798766688416
1987,-0.30414649890978274
1988,0.676456721722452
1989,0.8018326714551512
1990,0.9618250966686659
1991,-0.4421041774572092
1992,-0.30618233458349375
1993,0.6808107235686139
1994,0.8104007739339393
1995,-0.6747854624159608
1996,0.5775451001081999
1997,0.4494445910359968
1998,-0.749256669572491
1999,-0.8152888059116573
2000,-0.4718871927526701
2001,-0.4878738516747788
2002,0.6244135682705004
2003,-0.5146107037718807
2004,0.42254026122614335
2005,0.388487411406618
2006,0.37604169962526485
2007,0.39975943763136357
2008,0.3883635051279976
2009,-0.44604267831674543
2010,0.6391655560082627
2011,0.6049800419591307
2012,0.6207000515478402
2013,0.6308903859183407
2014,-0.7784171749368612
2015,0.5245115050982516
2016,0.591399861984517
2017,0.5320827479338472
2018,0.5299490233553892
2019,0.5514262583992918
2020,0.6299883068229762
2021,0.6018851109954062
2022,0.6387961421504538
2023,0.6248192185443558
2024,0.5406525580280271
2025,-0.24136872957455846
2026,-0.2847722111957688
2027,0.28745237201704477
2028,0.37216494903965636
2029,-0.03386434672247206
2030,0.36383518492007727
2031,0.35038102640739516
2032,0.36589556377328736
2033,-0.025060806423038373
2034,-0.0347703529461134
2035,0.2364864590409711
2036,0.3821837127874131
2037,0.2206807679959765
2038,0.10261149127513097
2039,-0.44950104392034057
2040,0.5458798824114468
2041,0.4320489517610967
2042,0.3324274666705427
2043,-0.49604656156085497
2044,-0.11975757283958353
2045,-0.22120675091170566
2046,-0.2789104173456737
2047,-0.3561324844410675
2048,-0.40285796252555256
2049,-0.6403236153550075
2050,0.944414309613066
2051,-0.41123030313252856
2052,-0.2074616704071465
2053,-0.09113567890815892
2054,-0.48457631642159404
2055,-0.5294572135345459
2056,0.3600215057685044
2057,0.8856463137762075
2058,0.30202936165705896
2059,0.7925192791174281
2060,0.9293929710394105
2061,-0.42390768337913565
2062,0.8338040895804055
2063,-0.23868133895503973
2064,0.4933167774933577
2065,0.500641170428153
2066,-0.22271709557624095
2067,0.23930770420424718
2068,-0.3160645933767756
2069,-0.757272516097035
2070,-0.8453524715531885
2071,0.33196232796144354
2072,0.9039427707945522
2073,0.3841358107830091
2074,-0.392305467776054
2075,0.8037270676660364
2076,0.30242877465627155
2077,-0.12913783114204885
2078,-0.08463422014595004
2079,0.3672805351289398
2080,0.245376011890035
2081,-0.7027137494814867
2082,0.2786904376026647
2083,0.3857575407392033
2084,0.11126138334736624
2085,-0.17451602934924995
2086,-0.6586152346610736
2087,0.18212788619024123
2088,0.34148486865557304
2089,0.1690100741426783
2090,-0.1105699857534108
2091,0.5222119210174119
2092,0.3826783359932086
2093,0.4662717200785477
2094,0.05001804910332666
2095,-0.271632569069361
2096,-0.606306177051957
2097,0.7683537583779598
2098,0.9086060696337365
2099,0.9211267477324669
2100,0.44830667858926965
2101,-0.5214322055735648
2102,0.06362191525886408
2103,0.2336459831193472
2104,0.06339532176891886
2105,-0.6644060884139502
2106,-0.1284616500142499
2107,0.8978952620457405
2108,-0.2599319763495191
2109,0.9319745518441731
2110,-0.6508062495558005
2111,-0.11859042378515476
2112,0.8791075419999856
2113,-0.25829676148097463
2114,0.9158291089730172
2115,0.22865215860262159
2116,0.6567559580260953
2117,0.05707724147193972
2118,-0.14884437122062036
2119,0.061006239985844854
2120,0.8877096065741578
2121,0.9445582921958368
2122,-0.5007909572193212
2123,0.7097355673310289
2124,0.6011531622874232
2125,0.5285752341785847
2126,-0.12739824604753847
2127,-0.33453472993216143
2128,0.16129257926076287
2129,0.9467292582971701
2130,0.3641089958290144
2131,0.9471797008902568
2132,0.03932973763251744
2133,-0.7970536693366618
2134,0.9266990567445764
2135,0.3686526517566856
2136,0.9486048819403166
2137,0.03809362848517859
2138,-0.7993305619715148
2139,-0.5550001915273205
2140,0.7847619487649775
2141,0.4321384915113458
2142,-0.28803223167326475
2143,-0.35774300004271103
2144,0.8017950879131396
2145,-0.3053863917538175
2146,0.5678642585845892
2147,0.5513474657109911
2148,0.8182876669043101
2149,0.8092348431081741
2150,-0.18368476658107286
2151,0.5308680400199016
2152,0.16508708185143
2153,-0.789346481980889
2154,0.18569673920958238
2155,-0.7597030774892665
2156,-0.09424488775677162
2157,0.6820729833745031
2158,-0.6503094000404654
2159,0.1129120004192043
2160,-0.6233256667308479
2161,-0.10661114470753136
2162,0.5755491900192831
2163,-0.5798873703306687
2164,-0.6849635681237766
2165,0.02123339555981168
2166,-0.5668635457108578
2167,0.0032980267254593453
2168,0.7963943727792823
2169,-0.658918047189188
2170,0.7000913240509449
2171,-0.8114852049683934
2172,0.7173215192689144
2173,-0.6851861214115942
2174,-0.33714655511098945
2175,-0.682504785193367
2176,0.28964571188900784
2177,-0.31509697620020916
2178,-0.21822376991555667
2179,0.06655352969850291
2180,-0.19594288783725738
2181,-0.025536566093419293
2182,0.5190702702271492
2183,-0.1359275359372283
2184,-0.028112664305812843
2185,-0.055662022015937444
2186,-0.34747649590915475
2187,-0.5651818691186442
2188,-0.4458970817641287
2189,-0.5202096814605368
2190,-0.5465282917924713
2191,0.838214483142808
2192,0.9417990765763798
2193,0.6794063236135665
2194,-0.4528800402067766
2195,-0.49768278488303597
2196,-0.5950065700640386
2197,-0.6847162239850499
2198,-0.5674646902797026
2199,-0.7724599012346041
2200,-0.4215089608091643
2201,-0.6451966133186828
2202,-0.3975925303643795
2203,-0.837183666158442
2204,-0.23160636855748126
2205,-0.36564139390141015
2206,-0.22284996281019667
2207,-0.453803667004956
2208,-0.16386517536969347
2209,-0.26857097994780743
2210,-0.14335445504587943
2211,-0.40444875020311094
2212,0.7732603826690022
2213,0.7286673042171626
2214,0.1264927283386305
2215,0.7226772482582471
2216,-0.5853731825004609
2217,0.7814557984725992
2218,-0.6041682060378112
2219,-0.13292311983508667
2220,-0.6216067068148513
2221,0.7605236784415835
2222,-0.42627898140713044
2223,0.6541109356158521
2224,0.3582640545295915
2225,0.6435125933276558
2226,0.4241594393778619
2227,-0.2533451963152014
2228,0.33358538516800074
2229,0.15194237392345286
2230,0.3263899768758398
2231,0.4820832489974675
2232,-0.1651724924795097
2233,0.3134539121700141
2234,0.4542674402588038
2235,0.3083973215412354
2236,0.41050760872260594
2237,-0.5805042362623114
2238,0.6860522962686756
2239,-0.7725005764831986
2240,-0.5464815983180996
2241,0.2881733226685701
2242,0.5765450421820075
2243,-0.5757362155734688
2244,0.8094575433445529
2245,-0.11798895149991095
2246,0.0783856770523024
2247,-0.11072559979519397
2248,0.12296576922741308
2249,-0.2273883799284625
2250,0.4162337313664685
2251,0.39577972344280077
2252,0.24892380517759635
2253,-0.2489850712107731
2254,0.3374456497764845
2255,0.3821884509335255
2256,0.06500595184468468
2257,0.18169950241232927
2258,-0.1930583642595822
2259,0.16983618121894103
2260,-0.3605265438556721
2261,-0.8492597367474294
2262,-0.35400093067275074
2263,-0.23650582775249626
2264,-0.5507569063111033
2265,0.326105223885824
2266,0.639200008294498
2267,0.32179383454649596
2268,-0.18106471017651954
2269,0.6792293863811393
2270,-0.06619700313081146
2271,0.101995827435444
2272,0.7850608416925305
2273,0.13495952666228614
2274,0.3868446154008105
2275,-0.08113038214118759
2276,-0.07271116969775322
2277,0.10506749046822791
2278,0.3990711955859759
2279,0.4186135849416273
2280,-0.356977072846373
2281,-0.14570416084130222
2282,0.35173209772603053
2283,0.0199008725673105
2284,0.5635084731867102
2285,-0.4228898445828126
2286,-0.2830562928085394
2287,-0.7856542301493328
2288,-0.2878887800542463
2289,-0.5098999961491261
2290,0.16663499423751882
2291,-0.3915873201987939
2292,-0.6510701169019225
2293,-0.5150339018707699
2294,-0.4749279121489406
2295,0.17848186295406848
2296,-0.4871766639444896
2297,-0.4492560786834626
2298,0.19815840011203034
2299,0.3806846774875916
2300,-0.10329814688989178
2301,0.4972146886313732
2302,0.31707763410414225
2303,0.36867888260337045
2304,0.523332576907374
2305,-0.3216256793240306
2306,0.3705317831412334
2307,0.3341902460390545
2308,-0.4682523542083103
2309,0.2642071680231082
2310,-0.14282849264422737
2311,-0.3479603032423684
2312,0.5847632969078385
2313,-0.41162284491391354
2314,0.15100148390111603
2315,-0.432421192969142
2316,-0.44383283638179977
2317,-0.5432140704149967
2318,0.9110065392452
2319,0.1679057865283741
2320,0.960868122355138
2321,0.9648956691708666
2322,0.5497813923431715
2323,0.7555534060397411
2324,0.21845382934280752
2325,0.8104110881962934
2326,0.8125157429830641
2327,-0.6333454617587456
2328,-0.624745293704554
2329,-0.1353814207990218
2330,-0.6737829316640697
2331,-0.6904662639833972
2332,0.9677405812525313
2333,0.32580802589922353
2334,0.8005104227188993
2335,0.39644772472978274
2336,-0.47312583297980865
